Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Other Federal Reg. Exemption,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
30531-2672,1,Transdev Alternative Services,1-Day,,,APR-2022,SADHW2S14M1, ,N/A,Jaguar,I-Pace, ,2021, ,806445927154e05,17197, ,In-Vehicle (Commercial / Test),,Y, ,, , ,, , ,, , ,,, , ,,,"Unknown, see Narrative","Unknown, see Narrative",Waymo LLC., , , , ,Y, , , ,,APR-2022, ,APR-2022,18:29, ,b35fd97d24c2500,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Phoenix, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,30, ,Daylight,Y, , , , , , , ,,Motorcycle,No Injuries Reported,Yes,Proceeding Straight,No,Unknown, , ,Y, , ,Y, , ,Y, , ,Making Right Turn,No,Yes,Yes,3, , , , ,Y, , , , , , , , ,Y, , ,Y,Y, , ,Yes,Phoenix Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On April [XXX], 2022 at 6:29 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in Phoenix, Arizona was in a collision involving a motorcycle on [XXX] at [XXX]. 
The Waymo AV was preparing to make a right turn from southbound [XXX] onto westbound [XXX], when it slowed to yield to a pedestrian crossing [XXX]. As the Waymo AV yielded, a motorcycle directly behind the Waymo AV was rear-ended by a pick-up truck. The motorcycle was pushed forward and made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). The Waymo AV and the motorcycle sustained damage.
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away and a motorcycle was damaged. Transdev may supplement or correct its reporting with additional information as it may become available. This report is a duplicate to WaymoLLC-202204[XXX]-0 (rev.202204[XXX]154618).", 
30352-2671,1,Embark Trucks,No New or Updated Incident Reports,3,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
29229-2670,1,"Lyft, Inc.",No New or Updated Incident Reports,3,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30630-2665,1,Ambarella,No New or Updated Incident Reports,3,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
10039-2664,1,"BMW of North America, LLC",No New or Updated Incident Reports,4,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
988-2663,1,PACCAR Incorporated,No New or Updated Incident Reports,3,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30450-2662,1,Ghost Locomotion Inc.,No New or Updated Incident Reports,4,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30432-2660,1,Apex.AI Inc.,No New or Updated Incident Reports,4,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
31099-2658,1,"Telenav, Inc.",No New or Updated Incident Reports,4,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
540-2655,1,"General Motors, LLC",No New or Updated Incident Reports,3,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30631-2653,1,"Locomation, Inc.",No New or Updated Incident Reports,3,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
29771-2652,1,BorgWarner,No New or Updated Incident Reports,4,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30810-2649,1,Verizon,No New or Updated Incident Reports,3,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30531-2648,1,Transdev Alternative Services,1-Day,,,APR-2022,SADHW2S17M1, ,N/A,Jaguar,I-Pace, ,2021, ,e99629229709aa3,18215, ,In-Vehicle (Commercial / Test),,Y, ,, , ,, , ,, , ,,, , ,,,"Unknown, see Narrative","Unknown, see Narrative",Waymo LLC., , , , ,Y, , , ,,APR-2022, ,APR-2022,19:55, ,fe401a0077fd15d,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25, ,Dawn / Dusk,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,No,No, , ,Y, , ,Y, , ,Y, , ,Stopped,No,Yes,Yes,0, ,Y, , ,Y, , ,Y, , , , , , , , ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On April [XXX], 2022 at 7:55 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, CA was in a collision involving a passenger car on [XXX] at [XXX] .
The Waymo AV came to a stop at a stop sign on [XXX] at [XXX] and as it was about to proceed, a passenger vehicle behind the Waymo AV then made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). Both vehicles sustained minor damage.
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Transdev may supplement or correct its reporting with additional information as it may become available. This report is a duplicate to WaymoLLC-202204[XXX]-0 (rev.202204[XXX]183825).", 
30410-2647,1,Motional,No New or Updated Incident Reports,3,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30531-2615,2,Transdev Alternative Services,10-Day Update,,,APR-2022,SADHW2S1XM1, ,N/A,Jaguar,I-Pace, ,2021, ,3f5f631b7210b62,25407, ,In-Vehicle (Commercial / Test),,Y, ,, , ,, , ,, , ,,, , ,,,"Unknown, see Narrative","Unknown, see Narrative",Waymo LLC., , , , ,Y, , , ,,MAR-2022, ,MAR-2022,01:16, ,ef4200310e24064,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,30, ,Dark - Lighted, , , , , , ,Y, ,,SUV,No Injuries Reported,Yes,Proceeding Straight,Unknown,No, , ,Y, , ,Y, , ,Y, , ,Proceeding Straight,No,Yes,Yes,9, ,Y, , ,Y, , ,Y, , , , , , , , ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On March [XXX], 2022 at 1:16 AM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, California was in a collision involving a SUV on [XXX] and [XXX].
The Waymo AV was slowing for a stop sign while traveling westbound on [XXX] in autonomous mode. An SUV approached from behind and made contact with the rear of the Waymo AV. The other party immediately left the scene of the event. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). Both vehicles sustained moderate damage.
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo's initial internal report mistakenly indicated that this event occurred in manual mode but a routine review of collision data revealed that the ADS was engaged. Waymo immediately submitted this report the same day this was discovered. Transdev may supplement or correct its reporting with additional information as it may become available. This report in is a duplicate to WaymoLLC-202203[XXX]-0 (rev.202203[XXX]175529).", 
30531-2595,2,Transdev Alternative Services,10-Day Update,,,APR-2022,SADHW2S19M1, ,N/A,Jaguar,I-Pace, ,2021, ,720a2c8a04ccf0d,13088, ,In-Vehicle (Commercial / Test),,Y, ,, , ,, , ,, , ,,, , ,,,"Unknown, see Narrative","Unknown, see Narrative",Waymo LLC., , , , ,Y, , , ,,MAR-2022, ,MAR-2022,14:57, ,078bbba609474d8,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Phoenix, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25, ,Daylight, , ,Y, , , , , ,,Passenger Car,Unknown,Yes,Proceeding Straight,Yes,Yes, , ,Y, , ,Y, , ,Y, , ,Stopped,No,Yes,Yes,0, , , ,Y, , ,Y, , , , , , , , , ,Y,Y, , ,Yes,Pheonix Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On March [XXX], 2022 at 15:14 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in Phoenix, Airozna was in a collision involving a passenger car on [XXX] at [XXX]. 
At the time of the impact, the Waymo AV's Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode.  The Waymo AV was stationary at a 4-way stop sign intersection when an oncoming car departed from its lane and struck the Waymo AV.  Both vehicles sustained damage in the front of the vehicle. 
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away and a vehicle's airbag(s) deployed. Transdev may supplement or correct its reporting with additional information as it may become available. This repot is a duplicate to WaymoLLC-202203[XXX]-0 (rev.202203[XXX]213142).", 
30890-2633,1,Transdev Services Inc.,No New or Updated Incident Reports,3,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30531-2617,1,Transdev Alternative Services,1-Day,,,APR-2022,SADHW2S19M1, ,N/A,Jaguar,I-Pace, ,2021, ,d486f6b56e17cbc,10576, ,In-Vehicle (Commercial / Test),,Y, ,, , ,, , ,, , ,,, , ,,,"Unknown, see Narrative","Unknown, see Narrative",Waymo LLC., , , , ,Y, , , ,,APR-2022, ,APR-2022,02:27, ,a64835cbf9811d8,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,30, ,Dark - Lighted,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Making Right Turn,No,No, , , , , , ,Y, , , , ,Proceeding Straight,No,Yes,Yes,20, , , , , , ,Y, , , , , , , , , ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On April [XXX], 2022 at 2:27 AM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, California was in a collision involving a passenger vehicle on [XXX] at [XXX]. 
The Waymo AV was in autonomous mode and proceeding southbound on [XXX] in the rightmost lane, with a passenger vehicle traveling parallel in the left adjacent lane. As the two vehicles approached [XXX], the passenger vehicle cut into the Waymo's lane and braked before turning right on [XXX]. As the passenger vehicle executed the right turn, the Waymo AV test driver transitioned to manual mode, applied the brakes, but made contact with the passenger side rear corner of the passenger vehicle. At the time of the impact, the Waymo AV's Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. The other party immediately left the scene of the event. The Waymo AV sustained minor damage.
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Transdev may supplement or correct its reporting with additional information as it may become available. This report is a duplicate to WaymoLLC-202204[XXX]-0 (rev.202204[XXX]155518).", 
30531-2616,1,Transdev Alternative Services,1-Day,,,APR-2022,SADHW2S18M1, ,N/A,Jaguar,I-Pace, ,2021, ,2c7a9a00277e615,25713, ,In-Vehicle (Commercial / Test),,Y, ,, , ,, , ,, , ,,, , ,,,"Unknown, see Narrative","Unknown, see Narrative",Waymo LLC., , , , ,Y, , , ,,MAR-2022, ,MAR-2022,11:07, ,b87c3d684c9934c,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25, ,Daylight,Y, , , , , , , ,,SUV,No Injuries Reported,Yes,Proceeding Straight,No,No, , ,Y, , ,Y, , ,Y, , ,Proceeding Straight,No,Yes,Yes,4, ,Y, , ,Y, , ,Y, , , , , , , , ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On March [XXX], 2022 at 11:07 AM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, California was in a collision involving an SUV on the 1000 block of [XXX]. 
The Waymo AV was stopped at a red traffic light on southbound [XXX] when a pedestrian entered the crosswalk. When the traffic light turned green, the Waymo AV remained stopped for a crossing pedestrian who had just reached the pedestrian island in the middle of the crosswalk. After a brief pause, the ADV started to proceed, when the SUV behind the Waymo AV then made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). Both vehicles sustained minor damage.
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Transdev may supplement or correct its reporting with additional information as it may become available. This report is a duplicate to WaymoLLC-202203[XXX]-10 (rev.2022040[XXX]65049).", 
30531-2615,1,Transdev Alternative Services,1-Day,,,APR-2022,SADHW2S1XM1, ,N/A,Jaguar,I-Pace, ,2021, ,3f5f631b7210b62,25407, ,In-Vehicle (Commercial / Test),,Y, ,, , ,, , ,, , ,,, , ,,,"Unknown, see Narrative","Unknown, see Narrative",Waymo LLC., , , , ,Y, , , ,,MAR-2022, ,MAR-2022,01:16, ,ef4200310e24064,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,30, ,Dark - Lighted, , , , , , ,Y, ,,SUV,No Injuries Reported,Yes,Proceeding Straight,Unknown,No, , ,Y, , ,Y, , ,Y, , ,Proceeding Straight,No,Yes,Yes,9, ,Y, , ,Y, , ,Y, , , , , , , , ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On March [XXX], 2022 at 1:16 AM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, California was in a collision involving a SUV on [XXX] and [XXX].
The Waymo AV was slowing for a stop sign while traveling westbound on [XXX] in autonomous mode. An SUV approached from behind and made contact with the rear of the Waymo AV. The other party immediately left the scene of the event. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). Both vehicles sustained moderate damage.
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo's initial internal report mistakenly indicated that this event occurred in manual mode but a routine review of collision data revealed that the ADS was engaged. Waymo immediately submitted this report the same day this was discovered. Transdev may supplement or correct its reporting with additional information as it may become available. This report in is a duplicate to WaymoLLC-202203[XXX]-0 (rev.202203[XXX]175529).", 
30791-2614,1,AutoX Technologies Inc,No New or Updated Incident Reports,3,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
1263-2613,1,"Suzuki Motor USA, LLC",No New or Updated Incident Reports,4,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
2622-2608,1,"Bendix Commercial Vehicle Systems, LLC",No New or Updated Incident Reports,4,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30413-2606,1,May Mobility,No New or Updated Incident Reports,3,2022,APR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30510-2599,1,"Cyngn, Inc",No New or Updated Incident Reports,2,2022,MAR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30531-2595,1,Transdev Alternative Services,1-Day,,,MAR-2022,SADHW2S19M1, ,N/A,Jaguar,I-Pace, ,2021, ,720a2c8a04ccf0d,13088, ,In-Vehicle (Commercial / Test),,Y, ,, , ,, , ,, , ,,, , ,,,"Unknown, see Narrative","Unknown, see Narrative",Waymo LLC., , , , ,Y, , , ,,MAR-2022, ,MAR-2022,14:57, ,078bbba609474d8,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Phoenix, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25, ,Daylight, , ,Y, , , , , ,,Passenger Car,Unknown,Yes,Proceeding Straight,Yes,Yes, , ,Y, , ,Y, , ,Y, , ,Stopped,No,Yes,Yes,0, , , ,Y, , ,Y, , , , , , , , , ,Y,Y, , ,Yes,Pheonix Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On March [XXX], 2022 at 15:14 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in Phoenix, Airozna was in a collision involving a passenger car on [XXX] at [XXX]. 
At the time of the impact, the Waymo AV's Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode.  The Waymo AV was stationary at a 4-way stop sign intersection when an oncoming car departed from its lane and struck the Waymo AV.  Both vehicles sustained damage in the front of the vehicle. 
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away and a vehicle's airbag(s) deployed. Transdev may supplement or correct its reporting with additional information as it may become available. This repot is a duplicate to WaymoLLC-202203[XXX]-0 (rev.202203[XXX]213142).", 
30531-2473,2,Transdev Alternative Services,10-Day Update,,,MAR-2022,SADHW2S18M1, ,N/A,Jaguar,I-Pace, ,2021, ,04f736aacb7513d,30534, ,In-Vehicle (Commercial / Test),,Y, ,, , ,, , ,, , ,,, , ,,,"Unknown, see Narrative","Unknown, see Narrative",Waymo LLC., , , , ,Y, , , ,,MAR-2022, ,MAR-2022,21:39, ,810ff5231ba3d6d,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Phoenix, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,35, ,Dark - Lighted,Y, , , , , , , ,,Van,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes, , ,Y, , ,Y, , ,Y, , ,Stopped,No,Yes,Yes,0, ,Y, , ,Y, , ,Y, , , , , , , , ,Y,Y, , ,Yes,Phoenix Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"The content of this report is unchanged from the initial report submitted on March [XXX], 2022 [Waymo Report ID # 30270-2465-1]. 
On March [XXX], 2022 at 9:39 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in Phoenix, AZ was in a collision involving a van on N. [XXX] at [XXX]. 
The Waymo AV was stopped at a red light on southbound N. [XXX] when a van behind the Waymo AV failed to stop and made contact with the rear bumper of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). The van and Waymo AV sustained moderate damage.
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Transdev may supplement or correct its reporting with additional information as it may become available. This report is a duplicate to WaymoLLC-202203[XXX]-70 (rev.202203[XXX]213142).", 
30890-2566,1,Transdev Services Inc.,No New or Updated Incident Reports,2,2022,MAR-2022,, ,,,, ,, , ,, ,,, , ,, , ,, , ,, , ,,, , ,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
